Unnamed: 0,ID,Start_Time,Start_Lat,Start_Lng,City,State,Temperature(F)
3650,A-3651,2016-07-21 11:40:30,37.665146,-121.71881100000002,Livermore,CA,75.0
3651,A-3652,2016-07-21 11:40:30,38.538242,-121.473648,Sacramento,CA,78.1
3652,A-3653,2016-07-21 11:50:04,38.475349,-121.423851,Sacramento,CA,78.1
3653,A-3654,2016-07-21 11:59:43,38.633923,-121.328217,Carmichael,CA,78.8
3654,A-3655,2016-07-21 11:39:43,38.501938,-121.22332,Sloughhouse,CA,80.6
3655,A-3656,2016-07-21 12:42:18,37.38965200000001,-122.163582,Los Altos,CA,72.0
3656,A-3657,2016-07-21 12:34:06,38.57513,-121.548645,West Sacramento,CA,81.0
3657,A-3658,2016-07-21 12:45:15,37.763103,-121.430145,Tracy,CA,84.9
3658,A-3659,2016-07-21 12:44:07,38.722836,-121.358009,Antelope,CA,82.4
3659,A-3660,2016-07-21 12:34:54,38.590805,-121.287491,Rancho Cordova,CA,84.2
3660,A-3661,2016-07-21 13:02:03,37.688862,-122.133736,San Leandro,CA,69.1
3661,A-3662,2016-07-21 12:59:19,37.690189,-122.098221,Hayward,CA,69.1
3662,A-3663,2016-07-21 13:06:22,38.899117,-121.095146,Auburn,CA,86.0
3663,A-3664,2016-07-21 13:38:54,38.410397,-122.975304,Occidental,CA,82.0
3664,A-3665,2016-07-21 13:22:40,37.4664,-121.905403,Fremont,CA,72.0
3665,A-3666,2016-07-21 13:35:25,36.965881,-121.847717,Watsonville,CA,73.9
3666,A-3667,2016-07-21 13:33:02,38.516869,-121.463257,Sacramento,CA,84.9
3667,A-3668,2016-07-21 13:33:42,37.831104,-121.217644,Manteca,CA,88.0
3668,A-3669,2016-07-21 13:53:29,37.729988,-122.403732,San Francisco,CA,69.1
3669,A-3670,2016-07-21 13:56:20,38.633923,-121.328217,Carmichael,CA,86.0
3670,A-3671,2016-07-21 13:55:39,38.76532,-121.255852,Roseville,CA,86.0
3671,A-3672,2016-07-21 13:57:20,37.793278,-120.91388700000002,Oakdale,CA,89.1
3672,A-3673,2016-07-21 14:17:27,37.976215,-122.31852,San Pablo,CA,84.0
3673,A-3674,2016-07-21 14:16:01,36.978344,-121.992371,Santa Cruz,CA,73.9
3674,A-3675,2016-07-21 14:18:16,38.358852,-121.896851,Dixon,CA,86.0
3675,A-3676,2016-07-21 14:12:36,36.862141,-121.579643,San Juan Bautista,CA,86.0
3676,A-3677,2016-07-21 14:37:45,38.641544,-121.47156499999998,Sacramento,CA,89.6
3677,A-3678,2016-07-21 14:49:09,38.71814000000001,-121.377571,Antelope,CA,89.6
3678,A-3679,2016-07-21 14:49:50,38.720512,-120.830734,Placerville,CA,86.0
3679,A-3680,2016-07-21 15:24:47,38.481689,-121.39753,Sacramento,CA,89.1
3680,A-3681,2016-07-21 15:17:39,38.650131,-121.383034,North Highlands,CA,89.6
3681,A-3682,2016-07-21 14:57:08,36.809803,-121.363174,Hollister,CA,86.0
3682,A-3683,2016-07-21 15:18:12,37.785301,-121.188286,Manteca,CA,87.1
3683,A-3684,2016-07-21 15:46:28,37.708519,-122.163956,San Leandro,CA,66.0
3684,A-3685,2016-07-21 14:53:37,37.729805,-122.138405,San Leandro,CA,69.1
3685,A-3686,2016-07-21 15:28:29,38.115719,-121.352448,Lodi,CA,90.0
3686,A-3687,2016-07-21 15:31:08,38.611568,-121.264023,Rancho Cordova,CA,91.4
3687,A-3688,2016-07-21 15:42:36,39.159916,-121.058975,Grass Valley,CA,84.2
3688,A-3689,2016-07-21 15:44:38,38.706448,-120.830803,Placerville,CA,86.0
3689,A-3690,2016-07-21 15:54:21,38.559547,-121.26131399999998,Rancho Cordova,CA,91.4
3690,A-3691,2016-07-21 16:03:57,38.890667,-121.095825,Auburn,CA,87.8
3691,A-3692,2016-07-21 16:10:49,38.779694,-121.270119,Roseville,CA,91.4
3692,A-3693,2016-07-21 16:35:03,38.52494,-121.446655,Sacramento,CA,88.0
3693,A-3694,2016-07-21 16:58:50,37.761971,-122.417183,San Francisco,CA,66.9
3694,A-3695,2016-07-21 17:01:23,38.416573,-120.641449,Pine Grove,CA,84.2
3695,A-3696,2016-07-21 17:20:04,39.221184,-121.012497,Grass Valley,CA,84.2
3696,A-3697,2016-07-21 18:02:20,37.814941,-121.993477,Danville,CA,82.0
3697,A-3698,2016-07-21 18:04:00,37.714737,-121.710014,Livermore,CA,75.9
3698,A-3699,2016-07-21 18:03:54,38.559422,-121.321091,Sacramento,CA,89.6
3699,A-3700,2016-07-21 17:50:35,37.77953,-121.315125,Lathrop,CA,89.1
3700,A-3701,2016-07-21 17:39:13,39.261662,-121.19059,Nevada City,CA,82.4
3701,A-3702,2016-07-21 17:50:07,37.813072,-121.015366,Escalon,CA,91.0
3702,A-3703,2016-07-21 17:39:46,38.139553,-120.843628,Valley Springs,CA,91.4
3703,A-3704,2016-07-21 18:04:21,38.771027,-120.588226,Pollock Pines,CA,82.4
3704,A-3705,2016-07-21 18:32:37,38.544781,-121.473984,Sacramento,CA,81.0
3705,A-3706,2016-07-21 18:48:06,38.026608,-121.751511,Rio Vista,CA,75.2
3706,A-3707,2016-07-21 19:13:39,38.55875800000001,-121.473686,Sacramento,CA,81.0
3707,A-3708,2016-07-21 18:46:49,38.481682,-121.408768,Sacramento,CA,81.0
3708,A-3709,2016-07-21 19:12:33,37.893452,-121.282349,French Camp,CA,86.0
3709,A-3710,2016-07-21 18:47:26,38.797424,-121.211891,Rocklin,CA,91.4
3710,A-3711,2016-07-21 18:48:47,38.236065,-121.051071,Galt,CA,81.0
3711,A-3712,2016-07-21 19:25:02,38.641525,-121.424789,Sacramento,CA,80.6
3712,A-3713,2016-07-21 19:23:30,38.525246,-121.370186,Sacramento,CA,80.6
3713,A-3714,2016-07-21 19:34:14,38.406872,-120.670059,Pine Grove,CA,75.2
3714,A-3715,2016-07-21 19:38:44,38.406872,-120.670059,Pine Grove,CA,75.2
3715,A-3716,2016-07-21 19:48:06,37.851562,-122.29938500000002,Berkeley,CA,64.0
3716,A-3717,2016-07-21 19:46:43,37.564159,-122.039009,Fremont,CA,64.0
3717,A-3718,2016-07-21 19:49:01,37.698433,-121.933037,Pleasanton,CA,66.0
3718,A-3719,2016-07-21 19:47:26,37.31675300000001,-121.922066,San Jose,CA,68.0
3719,A-3720,2016-07-21 19:50:32,37.338223,-121.85405,San Jose,CA,62.6
3720,A-3721,2016-07-21 19:53:34,38.633644,-121.50106,Sacramento,CA,80.6
3721,A-3722,2016-07-21 20:06:48,38.515965,-121.457214,Sacramento,CA,75.0
3722,A-3723,2016-07-21 20:21:06,38.476143,-121.424957,Sacramento,CA,75.0
3723,A-3724,2016-07-21 20:12:56,37.69619,-121.37976100000002,Tracy,CA,80.1
3724,A-3725,2016-07-21 20:04:14,38.610432,-121.379333,Sacramento,CA,80.6
3725,A-3726,2016-07-21 19:53:03,38.834366,-121.168221,Penryn,CA,82.4
3726,A-3727,2016-07-21 20:36:29,38.596119,-121.412254,Sacramento,CA,75.2
3727,A-3728,2016-07-21 20:44:39,38.588737,-121.401505,Sacramento,CA,75.2
3728,A-3729,2016-07-21 20:45:33,38.294052,-121.31414,Galt,CA,70.0
3729,A-3730,2016-07-21 20:41:02,38.608906,-121.270538,Rancho Cordova,CA,71.6
3730,A-3731,2016-07-21 20:52:08,38.581444,-121.504272,Sacramento,CA,70.0
3731,A-3732,2016-07-21 20:55:30,38.663555,-121.308563,Fair Oaks,CA,71.6
3732,A-3733,2016-07-21 21:15:16,37.711155,-121.068459,Modesto,CA,80.1
3733,A-3734,2016-07-21 21:34:08,39.132023,-122.87394,Upper Lake,CA,63.0
3734,A-3735,2016-07-21 21:34:26,38.116249,-121.173485,Lodi,CA,70.0
3735,A-3736,2016-07-21 21:47:39,38.51881,-121.297943,Sacramento,CA,66.2
3736,A-3737,2016-07-21 22:02:58,37.638046,-122.404915,South San Francisco,CA,60.1
3737,A-3738,2016-07-21 21:43:19,37.623447,-122.40065,San Bruno,CA,60.1
3738,A-3739,2016-07-21 21:40:59,37.823917,-122.317451,Oakland,CA,61.0
3739,A-3740,2016-07-21 22:25:21,37.821926,-122.259338,Oakland,CA,60.1
3740,A-3741,2016-07-21 22:11:13,37.509953,-122.251465,San Carlos,CA,59.0
3741,A-3742,2016-07-21 21:38:11,37.808361,-122.241493,Oakland,CA,61.0
3742,A-3743,2016-07-21 22:00:57,37.663311,-122.105927,Hayward,CA,61.0
3743,A-3744,2016-07-21 21:48:02,37.683575,-122.093796,Hayward,CA,61.0
3744,A-3745,2016-07-21 21:39:25,37.640083,-122.090614,Hayward,CA,61.0
3745,A-3746,2016-07-21 21:58:51,37.595181,-122.058281,Union City,CA,61.0
3746,A-3747,2016-07-21 21:41:50,37.50029,-121.928345,Fremont,CA,62.1
3747,A-3748,2016-07-21 21:44:01,37.701912,-121.909279,Dublin,CA,60.1
3748,A-3749,2016-07-21 21:58:27,38.632729,-121.21875,Rancho Cordova,CA,66.2
3749,A-3750,2016-07-21 22:45:27,37.842594,-122.2976,Emeryville,CA,60.1
3750,A-3751,2016-07-21 23:03:45,37.900723,-121.285301,French Camp,CA,66.9
3751,A-3752,2016-07-21 23:13:23,37.314369,-121.968933,San Jose,CA,62.1
3752,A-3753,2016-07-21 23:12:07,37.500751,-121.958862,Fremont,CA,62.6
3753,A-3754,2016-07-21 23:12:45,39.036953,-121.095467,Auburn,CA,73.4
3754,A-3755,2016-07-21 23:24:19,39.0867,-122.607155,Clearlake Oaks,CA,62.1
3755,A-3756,2016-07-21 23:44:05,38.191338,-120.829025,Valley Springs,CA,62.6
3756,A-3757,2016-07-22 00:08:45,38.115719,-121.352448,Lodi,CA,64.0
3757,A-3758,2016-07-22 01:21:07,38.025604,-122.558098,San Rafael,CA,53.6
3758,A-3759,2016-07-22 00:45:50,37.2976,-121.811607,San Jose,CA,62.6
3759,A-3760,2016-07-22 01:34:40,38.141239,-122.232613,Vallejo,CA,52.0
3760,A-3761,2016-07-22 03:58:55,38.014961,-122.269531,Hercules,CA,60.1
3761,A-3762,2016-07-22 05:48:01,37.665607,-122.407196,South San Francisco,CA,55.0
3762,A-3763,2016-07-22 06:29:53,37.452225,-122.269127,Woodside,CA,55.4
3763,A-3764,2016-07-22 06:31:21,38.052799,-122.216179,Crockett,CA,61.0
3764,A-3765,2016-07-22 08:15:55,37.994217,-122.532051,San Rafael,CA,59.0
3765,A-3766,2016-07-22 08:14:58,37.808498,-122.366852,San Francisco,CA,61.0
3766,A-3767,2016-07-22 07:31:12,37.316154,-121.931732,San Jose,CA,61.0
3767,A-3768,2016-07-22 07:58:42,36.999226,-121.525116,Gilroy,CA,57.2
3768,A-3769,2016-07-22 08:23:14,36.869576,-121.406441,Hollister,CA,60.8
3769,A-3770,2016-07-22 07:42:05,37.780285,-121.185593,Manteca,CA,66.9
3770,A-3771,2016-07-22 08:56:33,37.669125,-122.421288,South San Francisco,CA,61.0
3771,A-3772,2016-07-22 08:51:51,38.302711,-122.303444,Napa,CA,61.0
3772,A-3773,2016-07-22 08:31:09,37.593128,-121.870636,Sunol,CA,63.0
3773,A-3774,2016-07-22 09:01:03,37.435345,-122.320602,Redwood City,CA,62.6
3774,A-3775,2016-07-22 09:18:30,37.962135,-122.51001,San Rafael,CA,64.4
3775,A-3776,2016-07-22 09:25:35,37.602474,-122.38044,Millbrae,CA,61.0
3776,A-3777,2016-07-22 09:42:02,37.944794,-122.514908,Larkspur,CA,66.2
3777,A-3778,2016-07-22 09:50:43,37.76810800000001,-122.220406,Oakland,CA,63.0
3778,A-3779,2016-07-22 09:55:11,36.999226,-121.525116,Gilroy,CA,71.6
3779,A-3780,2016-07-22 09:59:00,38.435005,-121.530876,Clarksburg,CA,72.0
3780,A-3781,2016-07-22 10:04:57,38.5425,-121.372215,Sacramento,CA,71.6
3781,A-3782,2016-07-22 10:20:41,37.13137800000001,-121.633698,Morgan Hill,CA,71.6
3782,A-3783,2016-07-22 10:42:14,37.133911,-122.139297,Boulder Creek,CA,75.0
3783,A-3784,2016-07-22 10:27:55,37.120621,-121.6269,Morgan Hill,CA,75.2
3784,A-3785,2016-07-22 11:03:45,38.387268,-122.716286,Santa Rosa,CA,73.0
3785,A-3786,2016-07-22 10:35:11,37.990101,-122.528847,San Rafael,CA,71.6
3786,A-3787,2016-07-22 11:00:21,37.735104,-122.406616,San Francisco,CA,64.9
3787,A-3788,2016-07-22 10:34:00,37.71928,-122.176796,San Leandro,CA,64.9
3788,A-3789,2016-07-22 10:40:47,37.421124,-122.092476,Mountain View,CA,71.1
3789,A-3790,2016-07-22 10:36:17,37.035774,-122.021202,Scotts Valley,CA,71.1
3790,A-3791,2016-07-22 10:29:07,37.061119,-122.004448,Scotts Valley,CA,71.1
3791,A-3792,2016-07-22 10:54:53,37.323948,-121.892509,San Jose,CA,75.0
3792,A-3793,2016-07-22 10:59:02,37.339455,-121.852043,San Jose,CA,75.2
3793,A-3794,2016-07-22 11:04:48,37.37004500000001,-121.831635,San Jose,CA,75.2
3794,A-3795,2016-07-22 10:46:53,37.726952,-121.724197,Livermore,CA,78.1
3795,A-3796,2016-07-22 11:06:57,38.634071,-121.382942,Sacramento,CA,78.8
3796,A-3797,2016-07-22 10:53:08,38.65097,-121.371231,Sacramento,CA,78.8
3797,A-3798,2016-07-22 10:59:19,38.74410200000001,-121.270569,Roseville,CA,78.8
3798,A-3799,2016-07-22 10:55:55,38.01429,-121.104691,Linden,CA,79.0
3799,A-3800,2016-07-22 10:56:41,37.798294,-121.070366,Ripon,CA,81.0
3800,A-3801,2016-07-22 10:44:00,38.64341,-121.434265,Sacramento,CA,77.0
3801,A-3802,2016-07-22 11:23:25,37.691067,-122.139198,San Leandro,CA,69.1
3802,A-3803,2016-07-22 12:05:23,37.659481,-122.463173,Daly City,CA,66.9
3803,A-3804,2016-07-22 11:55:49,38.306824,-122.304634,Napa,CA,73.9
3804,A-3805,2016-07-22 11:58:47,37.553459,-122.295753,San Mateo,CA,69.8
3805,A-3806,2016-07-22 11:54:50,37.786705,-122.19603,Oakland,CA,69.1
3806,A-3807,2016-07-22 11:43:28,38.416126,-121.893257,Dixon,CA,78.8
3807,A-3808,2016-07-22 11:50:21,37.701664,-121.881233,Pleasanton,CA,84.0
3808,A-3809,2016-07-22 12:04:17,37.330112,-121.867676,San Jose,CA,80.6
3809,A-3810,2016-07-22 11:53:26,37.76567100000001,-121.348915,Tracy,CA,84.9
3810,A-3811,2016-07-22 12:07:00,37.579498,-122.323494,San Mateo,CA,66.9
3811,A-3812,2016-07-22 12:22:11,37.127838,-121.975822,Los Gatos,CA,77.0
3812,A-3813,2016-07-22 12:19:31,38.609947,-121.328911,Carmichael,CA,82.4
3813,A-3814,2016-07-22 12:38:01,37.71965,-122.399437,San Francisco,CA,69.1
3814,A-3815,2016-07-22 12:29:33,37.468521,-122.292183,Redwood City,CA,73.4
3815,A-3816,2016-07-22 12:30:03,37.474556,-122.280235,Redwood City,CA,73.4
3816,A-3817,2016-07-22 12:32:40,37.421124,-122.092476,Mountain View,CA,75.9
3817,A-3818,2016-07-22 12:30:31,37.345402,-121.995834,Santa Clara,CA,81.0
3818,A-3819,2016-07-22 12:33:16,37.701347,-121.847748,Pleasanton,CA,88.0
3819,A-3820,2016-07-22 12:36:36,37.700741,-121.821251,Livermore,CA,88.0
3820,A-3821,2016-07-22 12:44:12,37.796513,-122.210747,Oakland,CA,71.1
3821,A-3822,2016-07-22 12:49:52,37.701405,-121.88811499999998,Pleasanton,CA,88.0
3822,A-3823,2016-07-22 12:48:03,38.492626,-121.4422,Sacramento,CA,86.0
3823,A-3824,2016-07-22 13:10:16,37.552773,-122.295403,San Mateo,CA,73.4
3824,A-3825,2016-07-22 13:29:02,37.54179,-122.28524,San Mateo,CA,75.2
3825,A-3826,2016-07-22 13:46:25,37.552986,-122.295914,San Mateo,CA,75.2
3826,A-3827,2016-07-22 13:45:04,37.544537,-122.288055,San Mateo,CA,75.2
3827,A-3828,2016-07-22 13:43:38,37.740906,-122.196472,Oakland,CA,72.0
3828,A-3829,2016-07-22 13:56:17,37.255516,-121.955734,Los Gatos,CA,82.9
3829,A-3830,2016-07-22 13:48:02,37.701363,-121.849533,Pleasanton,CA,91.9
3830,A-3831,2016-07-22 14:19:23,37.652,-122.454155,Daly City,CA,66.0
3831,A-3832,2016-07-22 14:27:36,38.308575,-120.970314,Ione,CA,91.4
3832,A-3833,2016-07-22 14:57:31,38.144421,-122.217171,Vallejo,CA,80.1
3833,A-3834,2016-07-22 15:09:28,38.714298,-121.540237,Sacramento,CA,90.0
3834,A-3835,2016-07-22 15:03:36,37.97047,-121.320335,Stockton,CA,93.0
3835,A-3836,2016-07-22 15:29:11,38.67844,-121.225563,Orangevale,CA,91.4
3836,A-3837,2016-07-22 15:50:13,38.660866,-121.346825,Sacramento,CA,91.4
3837,A-3838,2016-07-22 16:17:08,37.741734,-121.574196,Tracy,CA,91.9
3838,A-3839,2016-07-22 16:01:12,38.496109,-121.408813,Sacramento,CA,93.9
3839,A-3840,2016-07-22 16:27:45,38.716629,-121.369087,Antelope,CA,93.2
3840,A-3841,2016-07-22 16:44:05,37.66021,-121.904938,Pleasanton,CA,90.0
3841,A-3842,2016-07-22 16:44:49,37.701374,-121.904457,Pleasanton,CA,90.0
3842,A-3843,2016-07-22 16:54:20,38.242809,-122.085381,Fairfield,CA,79.0
3843,A-3844,2016-07-22 16:46:11,37.701668,-121.769699,Livermore,CA,90.0
3844,A-3845,2016-07-22 16:46:36,38.606709,-121.38298,Sacramento,CA,93.2
3845,A-3846,2016-07-22 17:29:27,37.701424,-121.855675,Dublin,CA,88.0
3846,A-3847,2016-07-22 17:12:26,38.812393,-121.300034,Rocklin,CA,95.0
3847,A-3848,2016-07-22 17:31:26,39.267841,-121.015038,Nevada City,CA,84.2
3848,A-3849,2016-07-22 17:11:01,38.081261,-120.550934,Angels Camp,CA,93.2
3849,A-3850,2016-07-22 17:40:00,38.654949,-121.477982,Sacramento,CA,93.2
3850,A-3851,2016-07-22 18:25:51,37.487789,-122.20596299999998,Redwood City,CA,77.0
3851,A-3852,2016-07-22 18:20:53,37.85060900000001,-122.02861,Alamo,CA,91.0
3852,A-3853,2016-07-22 18:21:36,37.720112,-121.937386,Dublin,CA,88.0
3853,A-3854,2016-07-22 18:24:52,37.408958,-121.878571,San Jose,CA,77.0
3854,A-3855,2016-07-22 18:16:04,37.722076,-121.531799,Tracy,CA,88.0
3855,A-3856,2016-07-22 18:51:13,38.375431,-121.476631,Elk Grove,CA,93.0
3856,A-3857,2016-07-22 19:01:53,38.690521,-121.401375,North Highlands,CA,93.2
3857,A-3858,2016-07-22 19:07:00,38.704155,-121.382774,North Highlands,CA,91.4
3858,A-3859,2016-07-22 18:49:19,38.686134,-121.378746,North Highlands,CA,93.2
3859,A-3860,2016-07-22 19:01:10,38.772739,-121.253975,Roseville,CA,93.2
3860,A-3861,2016-07-22 18:50:42,39.269108,-121.020973,Nevada City,CA,84.2
3861,A-3862,2016-07-22 19:30:57,37.516037,-121.940689,Fremont,CA,68.0
3862,A-3863,2016-07-22 19:16:11,37.327892,-121.874001,San Jose,CA,77.0
3863,A-3864,2016-07-22 19:31:41,37.701385,-121.85157,Pleasanton,CA,80.1
3864,A-3865,2016-07-22 19:18:07,37.890194,-121.569641,Stockton,CA,93.0
3865,A-3866,2016-07-22 19:32:45,38.24287,-121.369232,Galt,CA,87.1
3866,A-3867,2016-07-22 19:33:52,38.380096,-121.36586,Elk Grove,CA,87.1
3867,A-3868,2016-07-22 20:02:47,38.55891,-121.473495,Sacramento,CA,87.1
3868,A-3869,2016-07-22 20:05:37,38.588917,-121.415375,Sacramento,CA,89.6
3869,A-3870,2016-07-22 19:53:36,38.557919,-121.386116,Sacramento,CA,93.2
3870,A-3871,2016-07-22 19:47:10,38.372875,-121.358711,Elk Grove,CA,87.1
3871,A-3872,2016-07-22 19:42:00,38.134506,-121.257645,Lodi,CA,87.1
3872,A-3873,2016-07-22 20:04:52,37.96423,-121.24334,Stockton,CA,87.1
3873,A-3874,2016-07-22 19:54:27,37.935356,-121.234306,Stockton,CA,87.1
3874,A-3875,2016-07-22 20:16:55,37.733913,-122.411354,San Francisco,CA,62.1
3875,A-3876,2016-07-22 20:16:09,37.701611,-121.909653,Pleasanton,CA,80.1
3876,A-3877,2016-07-22 20:22:34,37.499176,-121.927094,Fremont,CA,68.0
3877,A-3878,2016-07-22 20:34:10,38.496029,-121.412079,Sacramento,CA,80.1
3878,A-3879,2016-07-22 20:29:53,38.762104,-121.255852,Roseville,CA,86.0
3879,A-3880,2016-07-22 20:41:07,37.31794,-121.980484,San Jose,CA,69.1
3880,A-3881,2016-07-22 20:40:19,37.316517,-121.957802,San Jose,CA,69.1
3881,A-3882,2016-07-22 20:40:51,38.67136,-121.591324,Sacramento,CA,81.0
3882,A-3883,2016-07-22 20:45:01,38.574921,-121.546982,West Sacramento,CA,80.1
3883,A-3884,2016-07-22 20:45:54,38.560581,-121.463982,Sacramento,CA,80.1
3884,A-3885,2016-07-22 20:40:06,38.582142,-121.38296499999998,Sacramento,CA,82.4
3885,A-3886,2016-07-22 20:42:28,37.975754,-121.22583799999998,Stockton,CA,80.1
3886,A-3887,2016-07-22 20:58:29,38.575802,-121.521187,West Sacramento,CA,80.1
3887,A-3888,2016-07-22 21:23:38,38.78527800000001,-121.226662,Rocklin,CA,78.8
3888,A-3889,2016-07-22 21:31:37,38.95507,-122.711548,Kelseyville,CA,68.0
3889,A-3890,2016-07-22 21:32:59,37.824707,-122.270416,Oakland,CA,63.0
3890,A-3891,2016-07-22 21:32:17,37.847965,-122.027657,Alamo,CA,75.0
3891,A-3892,2016-07-22 21:34:53,37.317421,-121.935356,San Jose,CA,66.9
3892,A-3893,2016-07-22 21:34:30,39.328636,-121.11116,Nevada City,CA,73.4
3893,A-3894,2016-07-22 21:40:30,37.537827,-121.264458,Patterson,CA,82.9
3894,A-3895,2016-07-22 21:51:41,39.151581,-123.196716,Ukiah,CA,68.0
3895,A-3896,2016-07-22 21:57:09,39.151581,-123.196716,Ukiah,CA,68.0
3896,A-3897,2016-07-22 21:55:50,37.826355,-122.288979,Emeryville,CA,63.0
3897,A-3898,2016-07-22 21:59:16,38.582134,-121.386726,Sacramento,CA,75.2
3898,A-3899,2016-07-22 21:56:24,38.343956,-120.864693,Ione,CA,75.2
3899,A-3900,2016-07-22 22:08:38,38.343956,-120.864693,Ione,CA,75.2
3900,A-3901,2016-07-22 22:09:14,38.194889,-120.677055,San Andreas,CA,68.0
3901,A-3902,2016-07-22 22:13:04,37.353039,-120.65963,Atwater,CA,71.6
3902,A-3903,2016-07-22 21:55:49,38.763115,-120.5765,Pollock Pines,CA,75.2
3903,A-3904,2016-07-22 22:15:30,37.472668,-122.20536,Redwood City,CA,64.4
3904,A-3905,2016-07-22 22:22:12,38.208282,-122.149712,Fairfield,CA,64.9
3905,A-3906,2016-07-22 22:18:38,37.315239,-121.914902,San Jose,CA,66.9
3906,A-3907,2016-07-22 22:23:40,37.700855,-121.81778,Livermore,CA,71.1
3907,A-3908,2016-07-22 22:24:24,38.595837,-121.387032,Sacramento,CA,75.2
3908,A-3909,2016-07-22 22:23:52,38.684849,-120.652176,Placerville,CA,75.2
3909,A-3910,2016-07-22 22:41:08,37.448879,-122.12313799999998,Palo Alto,CA,64.4
3910,A-3911,2016-07-22 22:31:43,37.696831,-122.063782,Castro Valley,CA,62.1
3911,A-3912,2016-07-22 22:31:48,38.671844,-121.591316,Sacramento,CA,73.0
3912,A-3913,2016-07-22 22:34:21,38.631973,-121.520096,Sacramento,CA,77.0
3913,A-3914,2016-07-22 22:52:10,38.572983,-121.509033,Sacramento,CA,71.1
3914,A-3915,2016-07-22 22:53:11,37.465919,-121.182846,Patterson,CA,80.1
3915,A-3916,2016-07-22 23:46:30,38.429543,-122.564186,Santa Rosa,CA,61.0
3916,A-3917,2016-07-22 23:48:55,38.683781,-121.43833899999998,Rio Linda,CA,75.2
3917,A-3918,2016-07-22 23:58:36,37.793278,-120.91388700000002,Oakdale,CA,77.0
3918,A-3919,2016-07-23 00:44:59,37.719746,-121.658531,Livermore,CA,64.9
3919,A-3920,2016-07-23 03:38:43,37.931957,-122.402733,Richmond,CA,62.1
3920,A-3921,2016-07-23 03:12:51,38.499626,-121.955399,Winters,CA,64.9
3921,A-3922,2016-07-23 04:57:22,37.988396,-122.526932,San Rafael,CA,53.6
3922,A-3923,2016-07-23 05:40:49,38.214577,-122.137947,Fairfield,CA,51.1
3923,A-3924,2016-07-23 05:41:52,38.347183,-121.994743,Vacaville,CA,60.1
3924,A-3925,2016-07-23 05:46:45,37.367962,-121.846008,San Jose,CA,59.0
3925,A-3926,2016-07-23 05:56:42,37.035774,-122.021202,Scotts Valley,CA,51.1
3926,A-3927,2016-07-23 06:10:18,37.303162,-121.878128,San Jose,CA,60.1
3927,A-3928,2016-07-23 06:39:34,37.414558,-121.880264,Milpitas,CA,60.1
3928,A-3929,2016-07-23 07:40:11,37.700855,-121.81778,Livermore,CA,64.9
3929,A-3930,2016-07-23 07:40:11,37.777473,-122.236794,Oakland,CA,64.0
3930,A-3931,2016-07-23 07:40:11,37.339455,-121.852043,San Jose,CA,64.4
3931,A-3932,2016-07-23 08:43:14,38.04007,-121.258553,Stockton,CA,77.0
3932,A-3933,2016-07-23 09:09:04,37.323948,-121.892509,San Jose,CA,68.0
3933,A-3934,2016-07-23 09:13:37,38.009068,-121.339203,Stockton,CA,77.0
3934,A-3935,2016-07-23 07:40:11,37.701584,-121.906929,Pleasanton,CA,64.9
3935,A-3936,2016-07-23 07:40:11,37.969769,-122.048058,Concord,CA,66.0
3936,A-3937,2016-07-23 10:09:24,38.40733,-120.765976,Sutter Creek,CA,84.2
3937,A-3938,2016-07-23 07:40:11,37.22657,-121.975113,Los Gatos,CA,64.9
3938,A-3939,2016-07-23 07:40:11,37.656654,-121.901588,Pleasanton,CA,64.9
3939,A-3940,2016-07-23 07:40:11,37.552147,-122.314171,San Mateo,CA,62.6
3940,A-3941,2016-07-23 07:40:11,38.009846,-122.022881,Concord,CA,66.0
3941,A-3942,2016-07-23 07:40:11,37.22657,-121.975113,Los Gatos,CA,64.9
3942,A-3943,2016-07-23 12:44:47,38.130238,-120.874039,Valley Springs,CA,98.6
3943,A-3944,2016-07-23 12:55:22,37.704891,-122.471817,Daly City,CA,70.0
3944,A-3945,2016-07-23 12:55:22,38.090702,-122.227066,Vallejo,CA,81.0
3945,A-3946,2016-07-23 12:55:22,37.890125,-121.602249,Discovery Bay,CA,93.0
3946,A-3947,2016-07-23 14:40:27,38.004726,-121.351608,Stockton,CA,99.0
3947,A-3948,2016-07-23 15:08:56,38.241276,-122.269112,Napa,CA,86.0
3948,A-3949,2016-07-23 15:08:17,37.990269,-122.067436,Martinez,CA,98.1
3949,A-3950,2016-07-23 15:00:58,38.641293,-121.456917,Sacramento,CA,96.8
3950,A-3951,2016-07-23 15:02:11,38.004726,-121.351608,Stockton,CA,99.0
3951,A-3952,2016-07-23 15:49:54,38.236183,-122.61927,Petaluma,CA,87.8
3952,A-3953,2016-07-23 15:49:05,37.45571500000001,-122.228172,Redwood City,CA,87.8
3953,A-3954,2016-07-23 15:48:00,37.851334,-122.222885,Oakland,CA,75.0
3954,A-3955,2016-07-23 15:46:58,37.67795200000001,-122.111191,Hayward,CA,79.0
3955,A-3956,2016-07-23 15:36:01,36.974895,-121.897293,Aptos,CA,71.1
3956,A-3957,2016-07-23 15:40:39,36.874645,-121.57061000000002,San Juan Bautista,CA,95.0
3957,A-3958,2016-07-23 15:29:08,38.541199,-121.473938,Sacramento,CA,100.0
3958,A-3959,2016-07-23 15:46:06,38.642693,-121.429085,Sacramento,CA,98.6
